timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743615279474,3462,GetAllUsers,200,OK,GetUsersTestSet 1-7,text,true,,2166,120,112,112,https://reqres.in/api/users,3462,0,3435
1743615282916,27,GetAllUsers,200,OK,GetUsersTestSet 1-17,text,true,,2166,120,112,112,https://reqres.in/api/users,27,0,0
1743615280625,2326,GetAllUsers,200,OK,GetUsersTestSet 1-111,text,true,,2166,120,111,111,https://reqres.in/api/users,2326,0,1510
1743615280591,2365,GetAllUsers,200,OK,GetUsersTestSet 1-120,text,true,,2166,120,111,111,https://reqres.in/api/users,2365,0,1317
1743615281428,1540,GetAllUsers,200,OK,GetUsersTestSet 1-170,text,true,,2165,120,111,111,https://reqres.in/api/users,1540,0,1511
1743615282937,30,GetAllUsers,200,OK,GetUsersTestSet 1-7,text,true,,2166,120,111,111,https://reqres.in/api/users,29,0,0
1743615279541,3421,GetAllUsers,200,OK,GetUsersTestSet 1-29,text,true,,2165,120,111,111,https://reqres.in/api/users,3421,0,3397
1743615280867,2094,GetAllUsers,200,OK,GetUsersTestSet 1-145,text,true,,2165,120,111,111,https://reqres.in/api/users,2094,0,2062
1743615279935,3025,GetAllUsers,200,OK,GetUsersTestSet 1-72,text,true,,2165,120,111,111,https://reqres.in/api/users,3025,0,2995
1743615282914,45,GetAllUsers,200,OK,GetUsersTestSet 1-194,text,true,,2168,120,111,111,https://reqres.in/api/users,45,0,0
1743615282931,28,GetAllUsers,200,OK,GetUsersTestSet 1-70,text,true,,2168,120,111,111,https://reqres.in/api/users,28,0,0
1743615280840,2119,GetAllUsers,200,OK,GetUsersTestSet 1-141,text,true,,2165,120,111,111,https://reqres.in/api/users,2119,0,2090
1743615279588,3393,GetAllUsers,200,OK,GetUsersTestSet 1-35,text,true,,2166,120,108,108,https://reqres.in/api/users,3393,0,3362
1743615282952,30,GetAllUsers,200,OK,GetUsersTestSet 1-111,text,true,,2167,120,108,108,https://reqres.in/api/users,30,0,0
1743615281622,1367,GetAllUsers,200,OK,GetUsersTestSet 1-185,text,true,,2165,120,107,107,https://reqres.in/api/users,1367,0,1344
1743615282968,21,GetAllUsers,200,OK,GetUsersTestSet 1-170,text,true,,2165,120,107,107,https://reqres.in/api/users,21,0,0
1743615282970,22,GetAllUsers,200,OK,GetUsersTestSet 1-145,text,true,,2165,120,106,106,https://reqres.in/api/users,22,0,0
1743615282970,24,GetAllUsers,200,OK,GetUsersTestSet 1-72,text,true,,2166,120,105,105,https://reqres.in/api/users,24,0,0
1743615280008,2987,GetAllUsers,200,OK,GetUsersTestSet 1-79,text,true,,2165,120,105,105,https://reqres.in/api/users,2987,0,2959
