timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743615315171,173,Requête HTTP,201,Created,TestCreateUserSet 1-891,text,true,,1114,220,51,51,https://reqres.in/api/users%20,173,0,117
1743615315141,206,Requête HTTP,201,Created,TestCreateUserSet 1-849,text,true,,1113,220,50,50,https://reqres.in/api/users%20,206,0,150
1743615315142,205,Requête HTTP,201,Created,TestCreateUserSet 1-842,text,true,,1114,220,50,50,https://reqres.in/api/users%20,205,0,151
1743615315166,181,Requête HTTP,201,Created,TestCreateUserSet 1-837,text,true,,1115,220,50,50,https://reqres.in/api/users%20,181,0,123
1743615314752,600,Requête HTTP,201,Created,TestCreateUserSet 1-775,text,true,,1114,220,47,47,https://reqres.in/api/users%20,600,0,544
1743615314752,602,Requête HTTP,201,Created,TestCreateUserSet 1-776,text,true,,1114,220,46,46,https://reqres.in/api/users%20,602,0,546
1743615314913,444,Requête HTTP,201,Created,TestCreateUserSet 1-806,text,true,,1116,220,45,45,https://reqres.in/api/users%20,444,0,384
1743615315279,86,Requête HTTP,201,Created,TestCreateUserSet 1-913,text,true,,1113,220,44,44,https://reqres.in/api/users%20,86,0,30
1743615315160,208,Requête HTTP,201,Created,TestCreateUserSet 1-869,text,true,,1114,220,43,43,https://reqres.in/api/users%20,208,0,130
1743615314915,457,Requête HTTP,201,Created,TestCreateUserSet 1-809,text,true,,1114,220,42,42,https://reqres.in/api/users%20,457,0,406
1743615314827,546,Requête HTTP,201,Created,TestCreateUserSet 1-790,text,true,,1115,220,41,41,https://reqres.in/api/users%20,546,0,492
1743615315169,221,Requête HTTP,201,Created,TestCreateUserSet 1-894,text,true,,1113,220,40,40,https://reqres.in/api/users%20,221,0,159
1743615315154,262,Requête HTTP,201,Created,TestCreateUserSet 1-845,text,true,,1114,220,47,47,https://reqres.in/api/users%20,262,0,163
1743615315166,255,Requête HTTP,201,Created,TestCreateUserSet 1-836,text,true,,1114,220,47,47,https://reqres.in/api/users%20,255,0,171
1743615315140,347,Requête HTTP,201,Created,TestCreateUserSet 1-848,text,true,,1114,220,49,49,https://reqres.in/api/users%20,347,0,283
1743615315414,86,Requête HTTP,201,Created,TestCreateUserSet 1-924,text,true,,1112,220,49,49,https://reqres.in/api/users%20,86,0,35
1743615315413,87,Requête HTTP,201,Created,TestCreateUserSet 1-923,text,true,,1113,220,49,49,https://reqres.in/api/users%20,87,0,31
1743615315157,358,Requête HTTP,201,Created,TestCreateUserSet 1-838,text,true,,1115,220,56,56,https://reqres.in/api/users%20,358,0,293
1743615315412,104,Requête HTTP,201,Created,TestCreateUserSet 1-920,text,true,,1113,220,55,55,https://reqres.in/api/users%20,104,0,35
1743615315350,168,Requête HTTP,201,Created,TestCreateUserSet 1-884,text,true,,1113,220,54,54,https://reqres.in/api/users%20,168,0,104
1743615314959,566,Requête HTTP,201,Created,TestCreateUserSet 1-824,text,true,,1113,220,53,53,https://reqres.in/api/users%20,566,0,494
1743615315410,116,Requête HTTP,201,Created,TestCreateUserSet 1-919,text,true,,1113,220,52,52,https://reqres.in/api/users%20,116,0,35
1743615315319,207,Requête HTTP,201,Created,TestCreateUserSet 1-896,text,true,,1113,220,52,52,https://reqres.in/api/users%20,207,0,132
1743615315330,196,Requête HTTP,201,Created,TestCreateUserSet 1-899,text,true,,1113,220,52,52,https://reqres.in/api/users%20,196,0,123
